,FLIGHT_NUMBER,schedule_id,status
152443,6183,14468,
152483,4429,14469,
152484,5301,14470,
152485,6084,14471,
152486,6014,14472,
152530,2552,14473,
152544,4372,14474,
152707,6125,14475,
152749,2550,14476,
152764,4382,14477,
152810,5031,14478,
152811,5585,14479,
152813,4331,14480,
152825,2531,14481,
152876,4262,14482,
152877,4308,14483,
152878,4545,14484,
152879,4618,14485,
152880,4627,14486,
152881,5159,14487,
152882,5137,14488,
152883,5780,14489,
152927,3255,14490,
152937,4285,14491,
152938,4367,14492,
152939,4615,14493,
152940,4683,14494,
152943,4330,14495,
152981,2571,14496,
152982,4150,14497,
153028,2518,14498,
153029,4270,14499,
153030,4582,14500,
153031,5225,14501,
153032,5662,14502,
153065,4456,14503,
153066,5095,14504,
153067,5303,14505,
153072,5733,14506,
153074,5769,14507,
153087,4359,14508,
153088,4595,14509,
153089,5252,14510,
153097,4410,14511,
153129,4185,14512,
153131,5317,14513,
153140,3923,14514,
153177,2524,14515,
153179,4755,14516,
153180,4745,14517,
153185,5121,14518,
153205,5004,14519,
153206,5130,14520,
153207,5546,14521,
153208,5360,14522,
153222,5429,14523,
153223,5724,14524,
153224,5111,14525,
153225,5093,14526,
153264,4945,14527,
153278,5186,14528,
153317,4269,14529,
153367,5452,14530,
153425,2536,14531,
153426,4981,14532,
153427,4904,14533,
153428,6026,14534,
153429,6125,14535,
153468,5282,14536,
153518,2544,14537,
153519,5176,14538,
153520,5311,14539,
153660,4973,14540,
153661,5308,14541,
153668,5423,14542,
153671,5464,14543,
153674,5126,14544,
153692,4645,14545,
153702,5985,14546,
153704,5261,14547,
153752,5351,14548,
153773,5156,14549,
153774,5611,14550,
153805,4919,14551,
153814,4194,14552,
153827,4509,14553,
153828,5066,14554,
153832,5218,14555,
153856,4156,14556,
153857,4516,14557,
153865,4231,14558,
153890,4111,14559,
153891,4684,14560,
153976,5610,14561,
153993,2526,14562,
154008,5247,14563,
154009,5724,14564,
154010,5735,14565,
154019,4410,14566,
154020,4766,14567,
154021,5745,14568,
154022,6180,14569,
154023,5742,14570,
154039,4133,14571,
154057,4651,14572,
154058,5042,14573,
154060,5292,14574,
154076,5350,14575,
154324,4555,14576,
154344,4671,14577,
154356,5534,14578,
154366,5132,14579,
154387,5286,14580,
154388,5362,14581,
154389,6105,14582,
154390,6150,14583,
154406,4162,14584,
154407,5501,14585,
154420,2519,14586,
154421,5313,14587,
154422,5698,14588,
154551,3811,14589,
154552,2533,14590,
154553,3960,14591,
154554,4301,14592,
154555,4371,14593,
154556,4411,14594,
154557,4676,14595,
154558,4585,14596,
154559,4740,14597,
154560,4945,14598,
154563,5230,14599,
154564,5319,14600,
154565,5435,14601,
154566,5491,14602,
154567,5406,14603,
154568,5422,14604,
154569,5594,14605,
154570,5981,14606,
154571,6021,14607,
154572,6030,14608,
154573,5669,14609,
154574,6082,14610,
154575,6091,14611,
154577,6143,14612,
154647,5724,14613,
154651,6133,14614,
154659,5926,14615,
154682,4453,14616,
154683,5289,14617,
154685,6020,14618,
154702,6177,14619,
154710,4655,14620,
154725,5181,14621,
154739,2512,14622,
154773,3270,14623,
154774,4652,14624,
154775,5884,14625,
154776,5961,14626,
154778,6169,14627,
154799,4642,14628,
154805,2522,14629,
154825,4452,14630,
154826,5015,14631,
154827,5204,14632,
154828,5271,14633,
154840,4682,14634,
154874,2572,14635,
154875,4648,14636,
154876,5294,14637,
154877,6171,14638,
154889,4292,14639,
154937,4293,14640,
154938,4428,14641,
154939,5158,14642,
154940,5257,14643,
154941,5206,14644,
154942,5210,14645,
154943,5581,14646,
154944,5782,14647,
154964,5343,14648,
154985,4588,14649,
154986,4589,14650,
154995,2555,14651,
155016,4123,14652,
155017,4384,14653,
155018,5163,14654,
155019,5187,14655,
155020,6083,14656,
155028,2537,14657,
155030,6042,14658,
155031,2561,14659,
155060,4438,14660,
155061,5543,14661,
155105,4697,14662,
155106,5946,14663,
155122,3924,14664,
155141,5614,14665,
155142,5359,14666,
155298,3262,14667,
155299,4193,14668,
155300,5039,14669,
155301,5439,14670,
155348,4524,14671,
155354,2549,14672,
155390,5788,14673,
155432,4557,14674,
155433,5033,14675,
155435,4319,14676,
155440,4510,14677,
155451,4138,14678,
155487,4747,14679,
155541,5044,14680,
155591,2502,14681,
155592,4862,14682,
155593,5221,14683,
155594,5179,14684,
155595,5556,14685,
155678,2563,14686,
155679,3255,14687,
155680,5275,14688,
155689,2572,14689,
155690,4425,14690,
155700,6045,14691,
155732,3259,14692,
155733,4494,14693,
155734,4273,14694,
155735,4733,14695,
155772,5466,14696,
155781,5920,14697,
155783,4389,14698,
155820,4133,14699,
155838,2567,14700,
155858,2514,14701,
155859,4157,14702,
155860,5290,14703,
155861,5812,14704,
155868,5804,14705,
155900,3952,14706,
155901,4432,14707,
155902,6016,14708,
155922,4233,14709,
156040,4638,14710,
156041,4998,14711,
156042,5472,14712,
156043,5953,14713,
156044,5914,14714,
156055,4339,14715,
156083,4160,14716,
156092,4471,14717,
156129,4399,14718,
156130,6189,14719,
156198,3811,14720,
156199,4109,14721,
156201,5537,14722,
156202,5724,14723,
156233,5936,14724,
156281,4166,14725,
156282,4765,14726,
156283,5077,14727,
156284,5226,14728,
156285,5167,14729,
156286,5582,14730,
156287,5555,14731,
156288,5830,14732,
156289,5358,14733,
156309,4198,14734,
156339,2517,14735,
156340,4240,14736,
156341,5084,14737,
156342,5524,14738,
156350,5783,14739,
156357,4261,14740,
156369,4563,14741,
156402,5270,14742,
156411,4746,14743,
156413,4712,14744,
156423,6150,14745,
156498,5029,14746,
156499,5332,14747,
156500,5388,14748,
156501,6060,14749,
156507,4324,14750,
156529,4286,14751,
156530,5908,14752,
156535,5142,14753,
156571,5502,14754,
156572,5550,14755,
156589,5008,14756,
156590,5698,14757,
156633,3258,14758,
156634,3925,14759,
156635,3957,14760,
156638,5276,14761,
156658,5487,14762,
156667,6110,14763,
156672,4315,14764,
156725,3266,14765,
156726,4141,14766,
156727,4491,14767,
156728,4435,14768,
156729,4634,14769,
156730,6127,14770,
156731,6077,14771,
156747,4232,14772,
156756,5252,14773,
156796,4297,14774,
156813,5288,14775,
156853,4971,14776,
156854,5019,14777,
156869,5129,14778,
156957,2548,14779,
156958,3948,14780,
156959,4215,14781,
156960,4524,14782,
156961,4392,14783,
156962,4650,14784,
156963,5623,14785,
156992,6011,14786,
156996,4305,14787,
157027,2515,14788,
157028,4296,14789,
157029,5051,14790,
157030,5243,14791,
157031,5328,14792,
157032,5589,14793,
157033,5933,14794,
157034,5669,14795,
157051,5675,14796,
157053,4179,14797,
157054,6105,14798,
157062,4924,14799,
157100,4187,14800,
157113,4168,14801,
157114,4606,14802,
157119,2514,14803,
157120,6106,14804,
157164,2563,14805,
157166,5532,14806,
157180,5978,14807,
157186,4864,14808,
157194,4401,14809,
157232,5326,14810,
157233,5735,14811,
157249,5231,14812,
157252,4728,14813,
157301,4575,14814,
157302,6116,14815,
157309,6035,14816,
157376,4687,14817,
157377,5014,14818,
157378,5021,14819,
157379,5101,14820,
157380,5067,14821,
157381,5499,14822,
157382,5582,14823,
157404,4120,14824,
157426,2532,14825,
157427,5741,14826,
157436,6137,14827,
157447,5034,14828,
157448,5352,14829,
157449,5372,14830,
157493,4965,14831,
157494,5685,14832,
157495,5358,14833,
157521,4622,14834,
157522,5040,14835,
157565,4670,14836,
157566,6110,14837,
157567,6122,14838,
157568,6001,14839,
157590,5981,14840,
157594,4147,14841,
157596,4508,14842,
157597,4924,14843,
157600,6067,14844,
157640,5925,14845,
157654,4346,14846,
157660,5077,14847,
157661,5167,14848,
157707,3261,14849,
157708,4860,14850,
157710,6037,14851,
157733,4884,14852,
157734,5485,14853,
157750,5969,14854,
157836,4273,14855,
157838,4714,14856,
157839,4931,14857,
157840,5076,14858,
157841,5451,14859,
157842,5477,14860,
157843,5597,14861,
157844,5988,14862,
157867,6015,14863,
157927,2527,14864,
157928,5166,14865,
157929,5332,14866,
157930,5415,14867,
157931,5926,14868,
157932,6045,14869,
157933,6073,14870,
157948,6099,14871,
158016,2509,14872,
158017,4155,14873,
158019,5032,14874,
158020,5333,14875,
158021,5531,14876,
158033,4565,14877,
158034,5084,14878,
158035,5723,14879,
158041,3949,14880,
158043,4390,14881,
158044,4915,14882,
158092,4101,14883,
158093,4112,14884,
158094,4300,14885,
158095,4405,14886,
158096,4574,14887,
158097,4664,14888,
158098,4755,14889,
158099,4959,14890,
158100,5024,14891,
158102,5400,14892,
158103,5660,14893,
158104,5538,14894,
158105,5736,14895,
158106,5994,14896,
158107,6182,14897,
158118,5789,14898,
158125,4192,14899,
158126,5078,14900,
158127,5150,14901,
158128,5372,14902,
158135,4542,14903,
158136,4717,14904,
158137,5487,14905,
158138,6030,14906,
158146,5671,14907,
158182,4557,14908,
158183,5051,14909,
158201,4358,14910,
158208,4265,14911,
158212,4420,14912,
158213,5293,14913,
158244,4981,14914,
158245,5004,14915,
158258,4711,14916,
158260,5246,14917,
158264,5243,14918,
158271,5087,14919,
158272,5408,14920,
158284,4164,14921,
158285,4256,14922,
158341,3931,14923,
158343,4255,14924,
158344,5315,14925,
158345,5438,14926,
158356,5113,14927,
158358,2515,14928,
158359,4453,14929,
158363,4397,14930,
158364,4704,14931,
158368,3938,14932,
158369,5063,14933,
158399,5245,14934,
158407,5069,14935,
158411,6008,14936,
158413,2517,14937,
158414,3929,14938,
158449,4578,14939,
158450,4730,14940,
158451,4750,14941,
158452,5328,14942,
158453,5935,14943,
158474,2548,14944,
158480,4142,14945,
158486,5609,14946,
158489,4306,14947,
158537,5677,14948,
158561,3955,14949,
158614,3946,14950,
158615,4567,14951,
158616,5252,14952,
158617,5183,14953,
158618,5322,14954,
158629,3272,14955,
158640,4218,14956,
158641,4593,14957,
158686,2557,14958,
158687,4307,14959,
158688,4609,14960,
158689,5113,14961,
158690,6003,14962,
158701,4559,14963,
158702,5104,14964,
158703,5048,14965,
158708,3960,14966,
158709,4473,14967,
158717,5974,14968,
158723,4511,14969,
158724,4679,14970,
158798,2523,14971,
158799,4441,14972,
158800,4729,14973,
158801,4865,14974,
158828,3953,14975,
158829,4761,14976,
158837,4199,14977,
158840,4601,14978,
158850,2532,14979,
158876,4994,14980,
158877,5142,14981,
158879,5353,14982,
158889,5034,14983,
158890,6171,14984,
158895,5410,14985,
158900,4992,14986,
158906,5129,14987,
158946,5237,14988,
158947,5485,14989,
158948,6137,14990,
158972,5236,14991,
158988,5304,14992,
158989,6079,14993,
158990,6172,14994,
158992,4336,14995,
159043,4202,14996,
159045,5911,14997,
159072,5489,14998,
159129,4617,14999,
159130,5069,15000,
159131,5416,15001,
159141,4208,15002,
159147,2509,15003,
159148,4525,15004,
159156,5467,15005,
159157,6127,15006,
159191,4116,15007,
159192,4470,15008,
159193,4427,15009,
159194,4460,15010,
159195,4747,15011,
159196,5597,15012,
159209,4387,15013,
159217,4092,15014,
159228,5040,15015,
159229,5321,15016,
159286,2545,15017,
159287,4503,15018,
159288,6002,15019,
159308,4288,15020,
159314,4386,15021,
159315,5324,15022,
159322,4555,15023,
159323,4884,15024,
159324,5087,15025,
159325,5190,15026,
159384,4728,15027,
159385,4915,15028,
159386,5516,15029,
159387,5352,15030,
159415,4169,15031,
159420,4098,15032,
159421,5418,15033,
159458,4136,15034,
159460,4236,15035,
159469,4279,15036,
159470,5273,15037,
159536,4140,15038,
159538,4933,15039,
159539,5151,15040,
159540,5944,15041,
159557,4209,15042,
159558,5037,15043,
159559,5477,15044,
159563,4417,15045,
159567,4863,15046,
159612,5076,15047,
159613,5992,15048,
159627,5104,15049,
159675,3948,15050,
159677,4662,15051,
159688,5041,15052,
159698,4388,15053,
159699,5032,15054,
159709,3937,15055,
159711,5799,15056,
159785,4118,15057,
159787,5320,15058,
159788,5354,15059,
159789,5953,15060,
159802,2527,15061,
159812,4176,15062,
159813,4727,15063,
159817,4733,15064,
159874,4955,15065,
159875,5043,15066,
159876,5161,15067,
159877,6008,15068,
159878,6159,15069,
159889,5307,15070,
159890,5413,15071,
159909,5101,15072,
159938,5442,15073,
159939,5425,15074,
159940,5990,15075,
159953,4614,15076,
159957,4449,15077,
159963,4491,15078,
160012,4909,15079,
160013,5386,15080,
160017,4316,15081,
160024,4962,15082,
160025,5183,15083,
160026,5599,15084,
160035,4217,15085,
160039,4894,15086,
160075,2523,15087,
160076,5063,15088,
160077,5317,15089,
160078,5322,15090,
160093,5240,15091,
160101,4944,15092,
160133,4103,15093,
160134,5246,15094,
160141,5793,15095,
160147,4200,15096,
160148,5535,15097,
160149,5918,15098,
160158,4187,15099,
160213,3820,15100,
160215,4878,15101,
160216,4999,15102,
160217,5035,15103,
160218,5047,15104,
160219,5251,15105,
160221,5377,15106,
160222,6116,15107,
160242,5713,15108,
160243,5731,15109,
160244,6182,15110,
160250,5745,15111,
160253,4544,15112,
160254,4766,15113,
160258,5723,15114,
160294,2516,15115,
160296,5071,15116,
160297,5968,15117,
160298,6060,15118,
160299,6178,15119,
160315,6153,15120,
160317,4325,15121,
160325,4222,15122,
160329,3256,15123,
160373,3958,15124,
160374,5531,15125,
160381,4331,15126,
160401,4214,15127,
160402,5146,15128,
160405,4971,15129,
160408,4265,15130,
160455,4178,15131,
160456,4403,15132,
160457,5479,15133,
160472,4486,15134,
160481,4225,15135,
160482,4992,15136,
160486,4130,15137,
160524,4147,15138,
160525,4167,15139,
160526,4376,15140,
160527,4490,15141,
160528,4560,15142,
160529,4725,15143,
160530,4599,15144,
160531,4604,15145,
160532,4592,15146,
160533,5048,15147,
160534,5735,15148,
160548,4243,15149,
160549,5467,15150,
160554,5661,15151,
160564,3920,15152,
160597,2542,15153,
160598,4212,15154,
160600,5242,15155,
160601,5584,15156,
160619,4089,15157,
160629,3255,15158,
160637,2557,15159,
160638,4531,15160,
160639,4699,15161,
160646,5169,15162,
160647,5489,15163,
160648,5567,15164,
160715,4355,15165,
160716,4422,15166,
160717,4902,15167,
160718,5072,15168,
160719,5122,15169,
160720,5663,15170,
160739,4399,15171,
160740,5779,15172,
160758,4607,15173,
160759,4611,15174,
160806,4134,15175,
160807,4097,15176,
160808,4694,15177,
160809,5238,15178,
160810,5498,15179,
160811,5670,15180,
160830,4106,15181,
160838,3274,15182,
160839,4476,15183,
160891,3940,15184,
160892,3946,15185,
160893,4457,15186,
160895,4681,15187,
160896,5151,15188,
160898,5447,15189,
160899,5911,15190,
160930,4646,15191,
160931,4619,15192,
160932,4584,15193,
160938,5982,15194,
160944,5321,15195,
160990,3929,15196,
160991,3947,15197,
160992,4253,15198,
160993,4925,15199,
160994,5943,15200,
160995,5915,15201,
160996,6005,15202,
161018,4485,15203,
161019,5324,15204,
161020,6123,15205,
161026,5304,15206,
161069,2521,15207,
161070,3258,15208,
161071,3928,15209,
161072,3944,15210,
161073,4165,15211,
161074,4473,15212,
161075,5310,15213,
161084,5791,15214,
161090,4244,15215,
161091,4201,15216,
161098,4999,15217,
161107,5442,15218,
161147,4226,15219,
161148,5941,15220,
161155,3272,15221,
161156,4401,15222,
161157,4654,15223,
161158,4685,15224,
161163,3935,15225,
161234,4202,15226,
161235,4306,15227,
161236,4394,15228,
161237,5023,15229,
161238,5074,15230,
161239,5939,15231,
161260,4677,15232,
161310,2558,15233,
161311,4504,15234,
161312,4687,15235,
161313,5043,15236,
161322,4867,15237,
161330,5419,15238,
161333,5354,15239,
161341,5006,15240,
161342,5059,15241,
161344,5378,15242,
161391,4213,15243,
161392,5386,15244,
161413,4738,15245,
161414,6157,15246,
161418,4304,15247,
161419,4639,15248,
161420,5273,15249,
161421,5599,15250,
161429,5267,15251,
161484,5348,15252,
161485,5424,15253,
161486,5608,15254,
161506,4955,15255,
161517,4603,15256,
161561,4569,15257,
161562,5307,15258,
161563,5449,15259,
161564,5570,15260,
161565,6033,15261,
161582,3264,15262,
161583,5356,15263,
161584,5365,15264,
161598,4969,15265,
161650,5381,15266,
161664,5180,15267,
161665,5363,15268,
161694,5161,15269,
161695,5330,15270,
161752,2505,15271,
161753,4435,15272,
161754,4962,15273,
161755,5425,15274,
161756,5701,15275,
161770,4894,15276,
161771,5552,15277,
161776,5122,15278,
161777,5317,15279,
161778,5593,15280,
161789,5006,15281,
161834,5054,15282,
161853,4675,15283,
161854,5228,15284,
161855,5684,15285,
161858,5240,15286,
161895,3949,15287,
161896,5444,15288,
161897,5571,15289,
161906,4615,15290,
161921,4171,15291,
161926,4113,15292,
161958,2529,15293,
161959,4360,15294,
161960,4559,15295,
161961,5430,15296,
161962,5558,15297,
161963,6050,15298,
161975,2516,15299,
161976,5212,15300,
161982,3939,15301,
161983,5072,15302,
161984,5584,15303,
161994,4564,15304,
161995,6035,15305,
162027,4729,15306,
162043,4228,15307,
162044,5567,15308,
162047,5415,15309,
162052,4927,15310,
162056,3933,15311,
162122,5687,15312,
162123,5730,15313,
162174,4209,15314,
162175,4169,15315,
162176,4199,15316,
162177,4478,15317,
162178,4767,15318,
162179,5114,15319,
162180,5496,15320,
162185,4320,15321,
162202,4218,15322,
162203,4257,15323,
162204,4863,15324,
162205,4338,15325,
162206,5790,15326,
162217,5732,15327,
162226,4283,15328,
162227,5587,15329,
162228,5747,15330,
162229,5806,15331,
162230,6121,15332,
162232,4204,15333,
162233,4623,15334,
162263,4150,15335,
162264,4518,15336,
162265,4667,15337,
162266,5141,15338,
162274,5798,15339,
162284,3937,15340,
162285,5023,15341,
162286,5917,15342,
162293,4466,15343,
162300,4140,15344,
162302,5608,15345,
162303,5986,15346,
162304,5721,15347,
162315,4251,15348,
162349,2513,15349,
162350,3955,15350,
162351,5918,15351,
162352,5924,15352,
162366,4217,15353,
162367,4364,15354,
162374,4609,15355,
162382,5305,15356,
162383,5498,15357,
162431,3809,15358,
162444,6064,15359,
162452,4173,15360,
162453,4636,15361,
162454,4707,15362,
162463,5570,15363,
162496,5056,15364,
162519,2545,15365,
162525,5068,15366,
162530,5482,15367,
162531,5398,15368,
162532,5527,15369,
162533,5540,15370,
162589,5153,15371,
162590,5474,15372,
162591,6167,15373,
162608,4477,15374,
162609,5990,15375,
162613,4379,15376,
162630,4572,15377,
162695,4116,15378,
162696,4704,15379,
162697,4973,15380,
162698,5028,15381,
162699,5583,15382,
162700,5775,15383,
162724,4758,15384,
162725,6006,15385,
162736,4135,15386,
162737,4291,15387,
162738,4386,15388,
162739,5424,15389,
162782,4277,15390,
162783,4449,15391,
162788,4347,15392,
162804,5613,15393,
162812,6079,15394,
162818,5327,15395,
162846,2558,15396,
162847,5493,15397,
162848,6098,15398,
162849,6156,15399,
162851,5974,15400,
162871,4372,15401,
162885,4112,15402,
162928,2504,15403,
162929,4278,15404,
162930,4369,15405,
162931,4969,15406,
162932,4871,15407,
162933,5331,15408,
162955,3934,15409,
162956,3965,15410,
162957,4212,15411,
162959,4579,15412,
162960,5189,15413,
162962,5330,15414,
162968,5383,15415,
163008,5503,15416,
163033,4167,15417,
163034,5013,15418,
163041,5419,15419,
163079,4092,15420,
163080,4208,15421,
163081,5233,15422,
163082,5244,15423,
163083,5553,15424,
163099,4868,15425,
163100,5954,15426,
163106,5146,15427,
163107,5791,15428,
163115,4628,15429,
163174,2538,15430,
163175,4885,15431,
163176,4914,15432,
163177,5106,15433,
163178,5145,15434,
163180,5217,15435,
163181,5177,15436,
163182,5449,15437,
163214,5059,15438,
163221,4104,15439,
